					Computing Ratio	Computing Ratio	Computing Ratio	Computing Ratio	Computing Ratio	Computing Ratio	Computing Ratio	Computing Ratio	Computing Ratio	Computing Ratio	IO Ratio	IO Ratio	IO Ratio	IO Ratio	IO Ratio	IO Ratio	IO Ratio	IO Ratio	IO Ratio	IO Ratio	Checkpoint Ratio	Checkpoint Ratio	Checkpoint Ratio	Checkpoint Ratio	Checkpoint Ratio	Checkpoint Ratio	Checkpoint Ratio	Checkpoint Ratio	Checkpoint Ratio	Checkpoint Ratio	Wasted Computing Ratio	Wasted Computing Ratio	Wasted Computing Ratio	Wasted Computing Ratio	Wasted Computing Ratio	Wasted Computing Ratio	Wasted Computing Ratio	Wasted Computing Ratio	Wasted Computing Ratio	Wasted Computing Ratio	Waste Ratio	Waste Ratio	Waste Ratio	Waste Ratio	Waste Ratio	Waste Ratio	Waste Ratio	Waste Ratio	Waste Ratio	Waste Ratio	Work Ratio	Work Ratio	Work Ratio	Work Ratio	Work Ratio	Work Ratio	Work Ratio	Work Ratio	Work Ratio	Work Ratio
					count	mean	std	min	10%	25%	50%	75%	90%	max	count	mean	std	min	10%	25%	50%	75%	90%	max	count	mean	std	min	10%	25%	50%	75%	90%	max	count	mean	std	min	10%	25%	50%	75%	90%	max	count	mean	std	min	10%	25%	50%	75%	90%	max	count	mean	std	min	10%	25%	50%	75%	90%	max
method	ckpt_intvl	sfs_bw	bb_bw	sys_mtbf																																																												
Simple	Daly	1.1e+11	10000000000.0	86400	100.0	0.9230568211573502	0.03903732269777456	0.7468727642253341	0.8578197192269665	0.9227381166853589	0.9368358422571661	0.943868019777035	0.9495732154407142	0.9570774535666171	100.0	0.0017750732883254525	0.0003197527092386096	0.001067876095092386	0.0013568422320381715	0.0015966178740735057	0.0017752201398541965	0.001958458790828576	0.0021627325302082763	0.0029978390999887243	100.0	0.029351297893780395	0.008217800927087276	0.01849134279314693	0.020391151549636284	0.022818504983480148	0.02717240597474761	0.035605245366851376	0.04100577336964787	0.05272416941109577	100.0	0.0010503024931543812	0.0012429874090524584	0.0	1.732108802442994e-05	3.2420054565387986e-05	0.000825870877762036	0.0016960684159317788	0.0025668083576703936	0.005909889448010141	100.0	0.030401600386934763	0.008572212006443269	0.018491730590511034	0.02144250829909825	0.023183336005846825	0.027956989982727956	0.03726047778596809	0.042656190897708876	0.055283233686562155	100.0	0.9248318944456758	0.03908475776809455	0.7481715029581916	0.8594859293858137	0.9245607690638672	0.9385786643776	0.9456012952768421	0.9512623518966605	0.9581866921713639
Simple	Daly	1.2e+11	10000000000.0	3600	86.0	0.6168297642947629	0.04150447924434504	0.47065177986070617	0.5705371942518531	0.5958111971645658	0.6230989718554714	0.6410727868230549	0.6672703873821937	0.7077230093986077	86.0	0.04365968693800638	0.006490834395490585	0.029905465803211576	0.0354599958417756	0.03946753960995295	0.043156572162211734	0.04867211057124542	0.0520170618865875	0.058763091243860914	86.0	0.19460321463900118	0.013550860114667667	0.15229058887861063	0.17735027045349672	0.18807424177040608	0.19689648256295683	0.20280278606467145	0.2100008530753163	0.2254172415443985	86.0	0.05516962118588439	0.011119257277710421	0.026729478215834292	0.04166905475808835	0.04798522129347831	0.0549055193623261	0.06218883745957675	0.07025846022743784	0.08068222252188165	86.0	0.24977283582488555	0.022724914079654334	0.18643685857931233	0.21912998716968068	0.23757255048900588	0.2511509743367165	0.26414813113032654	0.27937401763798914	0.29890802828514723	86.0	0.6604894512327696	0.038253200435139016	0.5127393978255895	0.6189738166006697	0.6424797745759849	0.6678961632487785	0.6823306523015654	0.7038278782331171	0.7378033274615907
Simple	Daly	1.2e+11	10000000000.0	7200	99.0	0.7739455564327	0.040007464790992396	0.6229676348092753	0.7274209587537843	0.7676049180293367	0.7835249924143511	0.7976125783757126	0.8070363806127007	0.8413209777923959	99.0	0.017238912356362393	0.002913831355154576	0.009049207263907547	0.013835120141568936	0.015214274881921713	0.017140433245934603	0.019168295247387473	0.020551379928211568	0.02448560645110929	99.0	0.1112448929663344	0.009811565566823475	0.07910902338070835	0.0988345265308438	0.10781624226044353	0.11187887651466347	0.1174073955223561	0.12229122623719763	0.1279333404497758	99.0	0.01842392239343933	0.003934298680000524	0.00956908709130501	0.013216232946569414	0.016041947053514107	0.018461881028687	0.02078353469644212	0.023131112405170372	0.027469308828360656	99.0	0.12966881535977376	0.0127156797998755	0.090163284577314	0.11207525059510773	0.12541790298596478	0.13097351187457618	0.13871743413679594	0.14459477033651622	0.15502406925215104	99.0	0.7911844687890628	0.03989083459709749	0.642616531676437	0.7418307955943758	0.7875372729814641	0.8032074442748575	0.8146816940126088	0.8221698564272623	0.8503701850563034
Simple	Daly	1.2e+11	10000000000.0	10800	100.0	0.8238761826035508	0.04458046302656387	0.6721732490905747	0.7493907710108095	0.8171027183732069	0.8403862431653932	0.8516780368445007	0.8601615966976137	0.8751954043703094	100.0	0.01023553464147688	0.001983236340878675	0.0046507024646853376	0.007768003209251313	0.00893234700964028	0.010325074031666544	0.011389270571900624	0.01261600318941551	0.015894879188057473	100.0	0.08130022727827496	0.00871196653184617	0.05020545162750793	0.06945977597592508	0.07722266539986333	0.08253428908913252	0.08675724494076023	0.09175115006056955	0.09789494633326762	100.0	0.010459693634649027	0.003163335359443125	0.0030960353727084063	0.006424265444535467	0.008291427027487794	0.010388407764328325	0.012628027266122128	0.014365604977776017	0.0193239999384352	100.0	0.09175992091292398	0.010760787197918576	0.054006960302983735	0.07746669540468369	0.08652426652381778	0.09189730972291796	0.0989457168009046	0.10481366879138578	0.11436472867731891	100.0	0.8341117172450276	0.044858797040933415	0.6807479917021314	0.7600787116974497	0.8287609770220052	0.851811618843263	0.8618339116066174	0.8685154857175046	0.8826687424039489
Simple	Daly	1.2e+11	10000000000.0	14400	100.0	0.85518965702177	0.036795940725435586	0.7383233757318756	0.8035092175143101	0.8578759555894482	0.8662929498001783	0.8755548646920785	0.8823736914343759	0.9002186274508561	100.0	0.0073345944196960165	0.0012496372236547265	0.00400950772344107	0.005799782694850011	0.006500719386590965	0.007318291041462328	0.008127313155191104	0.008742578058313976	0.011083732864638934	100.0	0.06581619274431967	0.005936243541815984	0.04879374687722597	0.05808111500464644	0.06234241965258467	0.06619678937745442	0.06939507819339567	0.07190002509836885	0.08404742860853266	100.0	0.007196151631324269	0.0021295780418672467	0.002419155771308868	0.004665635103007026	0.005731366298843122	0.006877474799078919	0.00847505610378938	0.009989450742835257	0.012183671730403047	100.0	0.07301234437564397	0.006913861454675157	0.05121290264853484	0.06359461956200073	0.06921570153278328	0.0735355486224181	0.07695986428208082	0.08170756441854818	0.09170082575365553	100.0	0.8625242514414666	0.03685983438253446	0.7438973808346051	0.8115862705627819	0.8660223533905252	0.874713482116261	0.882264084099011	0.8884527563234814	0.9055399801468987
Simple	Daly	1.2e+11	10000000000.0	18000	100.0	0.8732532595313325	0.032154687373477986	0.7582902489470126	0.8207446999974629	0.872526852764236	0.8858199376509527	0.8927200071826085	0.8966843548943304	0.9057100252051534	100.0	0.005780649681863834	0.0009914944783890453	0.0022924782958447993	0.0047592475901213896	0.005082765109578499	0.005647152966893635	0.006542106237769397	0.006951256041470246	0.008822403576958068	100.0	0.0573784413648547	0.005902464289965138	0.040378043376812854	0.049337335686336276	0.053798501120429616	0.0575938307732866	0.06083908347092857	0.06446141068936367	0.075104419574	100.0	0.005607451673943867	0.001883545986866175	0.0014981082546204594	0.0034177549657705445	0.004209641130317897	0.005380115030630524	0.006808100394797512	0.008024816364406369	0.011904381650713454	100.0	0.06298589303879855	0.006715254188371071	0.041876151631433316	0.05432487316042951	0.058735587498707435	0.06354117888686267	0.06757226488916337	0.07071256531980785	0.08326969789288077	100.0	0.879033909213197	0.03229513359420999	0.764292202079857	0.8256405141791472	0.8789103469452598	0.8916871213999323	0.8984494703546578	0.9017136583732643	0.9097169506322684
Simple	Daly	1.2e+11	10000000000.0	21600	100.0	0.8801686706126419	0.03996789047233322	0.7186209421211234	0.8074542513382947	0.8835062898784916	0.8954863453066175	0.9028691684539293	0.906991355166342	0.9161974837932664	100.0	0.004944696090938984	0.0008437029836364851	0.0030217351702540997	0.003926330090186988	0.0044092499630326	0.0048668948667522785	0.0055444922308592985	0.006161472507994797	0.006914033759386894	100.0	0.05187927904917142	0.006181870088633394	0.039905736410958605	0.04488455328606977	0.04781911547378304	0.05140449009020641	0.05484226126216216	0.05867412938936817	0.08018048143308625	100.0	0.004480596526766038	0.0017724780442766315	0.0007587919829990776	0.0023945541378328364	0.0032352511873374296	0.004180432813020623	0.005903554575439937	0.006782259511894944	0.009134426436443664	100.0	0.056359875575937475	0.006643852399237762	0.044407980785484094	0.047880235175931846	0.052218307831422145	0.05593813200776844	0.05977218979814129	0.06443538236820212	0.0841889753199544	100.0	0.8851133667035808	0.04014001787987998	0.7237394520836926	0.811063405802747	0.889101080740014	0.9001637097160125	0.9071341604384949	0.9118214679333696	0.9204770081428207
Simple	Daly	1.2e+11	10000000000.0	25200	100.0	0.8876919256979037	0.03941723581909082	0.7408540516376283	0.8236792840422853	0.8889184876069336	0.9035137685862042	0.9102531023050612	0.9159430730706594	0.9285022261752879	100.0	0.004073404930720507	0.0007381587509201324	0.0026549813228726607	0.0031950733352544584	0.0035143032072332144	0.004060804116087906	0.004549740213197942	0.0049666378184905656	0.006199319954014894	100.0	0.04718527135475972	0.00815282292923335	0.03443568488613472	0.03861609142427328	0.042905663854486034	0.045419630421769656	0.05036831148726522	0.055960990953660236	0.08119620321704102	100.0	0.003789591777445674	0.0018712329762524858	0.0003949385963745246	0.001511314434594158	0.0024802936901710455	0.0037295526727512333	0.0049983523923086675	0.006163400103629774	0.009065527338498733	100.0	0.05097486313220543	0.009143607260286298	0.03576695892186242	0.041450647255930576	0.04582381174443845	0.04974791423622142	0.05466779756355644	0.06006652305536164	0.09012170975518656	100.0	0.8917653306286243	0.03951205210543426	0.7450975637592518	0.8276112419526291	0.8937312611549137	0.907804483007539	0.9143220695428733	0.9197759315291899	0.9319698822173831
Simple	Daly	1.2e+11	10000000000.0	28800	100.0	0.8944107055044469	0.0391545739637821	0.7623778731606501	0.8334649975046541	0.8952556662183415	0.9103679612437469	0.9174412937587081	0.9216691729206983	0.9377142209181267	100.0	0.00365880389056947	0.0006831975199409917	0.001679402901380394	0.002890668805170404	0.003341800957788168	0.0036682167732848	0.004031958615899516	0.004338579281626038	0.0056814253965962284	100.0	0.044921459492173695	0.007853299473985333	0.027279445078316873	0.03683791998011499	0.04071119393036474	0.04393950552426866	0.04804324740897021	0.05427137528373383	0.07502664019377911	100.0	0.0033692653414261918	0.002038493184045504	0.0002597793916897427	0.0011558568774396598	0.001708078029132028	0.003103675858517719	0.0046343505296108905	0.0058584586229838784	0.010983237832639905	100.0	0.04829072483359987	0.008450035926627691	0.028198001539500347	0.039531902946932575	0.043508662737322054	0.046879612888329154	0.05269635375019023	0.05776551988384065	0.08004191346213521	100.0	0.8980695093950162	0.03925174818008684	0.7642179789527009	0.8358343151983918	0.9004588157675321	0.9141658619663426	0.9209072266910392	0.9250370718718185	0.9400671764596731
Simple	Daly	1.2e+11	10000000000.0	32400	100.0	0.8992087435626199	0.03842590683205316	0.7140297038312639	0.8431356233953458	0.9006235142270066	0.9138688648245661	0.9205418121292094	0.9241205439318932	0.9304025337846199	100.0	0.0032685873939614007	0.0005453401292156933	0.0022667700361838506	0.0026530834131168407	0.0028638215449813906	0.003230532014701597	0.003490634081250235	0.003958940570567894	0.004767733534631222	100.0	0.04138003740321059	0.0071041098298383785	0.03024914218929016	0.03459467554330784	0.036807839745870735	0.039898192241063994	0.04431281520650866	0.049569044468012406	0.06800331275711916	100.0	0.0028657798459895954	0.0017186769541111017	0.0002134644621193893	0.0008649955849177072	0.0016987529920781319	0.0024457489606387675	0.003775962111162264	0.005214005010010314	0.00847469599479805	100.0	0.04424581724920015	0.0075628473191847925	0.031440097650139165	0.036279410689270944	0.03877387100103979	0.042671866025130616	0.047440535677428924	0.05363979209633718	0.07173999391043656	100.0	0.9024773309565819	0.038505735370340015	0.7174327058686085	0.8461789022426063	0.9045719146100714	0.9173307644856226	0.9235285037483117	0.9269323196629725	0.9332714671988291
Simple	Daly	1.2e+11	10000000000.0	36000	100.0	0.8978344850183317	0.04176642827834842	0.7559198297572122	0.8343740470301079	0.8919522681633032	0.9135833023365172	0.9237011723350271	0.9294683529349215	0.9353229712632899	100.0	0.003011761418857178	0.0005134143278060187	0.001774258830061856	0.002323060408014867	0.0026522300704049794	0.003033792419696715	0.0034234944266209387	0.003638297659869564	0.004271772874225545	100.0	0.04024109164809759	0.010446826998011966	0.02393610466603964	0.03147202863006886	0.03471797147532486	0.03733156466825688	0.042145780012910056	0.056913164471165754	0.08598191679119206	100.0	0.002515432741588116	0.0016118665435638066	4.455445096583663e-05	0.0007414819000613341	0.0013494068562910828	0.002234717566569752	0.0033746140867758354	0.004637650484805926	0.007773203462826312	100.0	0.04275652438968571	0.010958086246330408	0.025513822559814513	0.033631626059441276	0.036566139032600475	0.040096370019183696	0.04414925499342681	0.059601854484567514	0.0886721796238551	100.0	0.9008462464371891	0.04190025655055504	0.7581591894722755	0.8368930044087877	0.8948031302565198	0.9170290695372458	0.9266026688219147	0.9322112776567048	0.9379735956590447
Simple	Daly	1.2e+11	10000000000.0	39600	100.0	0.902047902274631	0.04170779931557717	0.7395869200081046	0.8391550307353229	0.9032311523087484	0.9178015679398308	0.927110267930531	0.9304309574466852	0.9403313354531915	100.0	0.002770585880145758	0.00045224631355483765	0.0016890361599614103	0.0021721918206720676	0.0024692699392889618	0.002772364475709	0.0030934467869915046	0.0033482700642932916	0.003983576648946683	100.0	0.03773180101627841	0.007242280793953182	0.02518585273730698	0.029704801532837912	0.03265920610606488	0.03653426251986606	0.04039018638586125	0.04934367817183777	0.05832830142202823	100.0	0.0024579039837410925	0.0017545469192681623	1.6893350728966617e-05	0.0003019758388602358	0.001090813858828246	0.002162105099069756	0.003586531233037267	0.005067958579792288	0.0071791467222743315	100.0	0.040189705000019504	0.0076888371688112024	0.025751917518476827	0.03220156828224515	0.03565847358896578	0.03862384731293903	0.04294739502673623	0.05236468521092852	0.06186030754375582	100.0	0.9048184881547767	0.04178249184927544	0.7422060545053741	0.8408836489037712	0.9063657950220823	0.9204774958947981	0.9299089780835651	0.9332212079396617	0.9424311691440337
Simple	Daly	1.2e+11	10000000000.0	43200	100.0	0.909288176993873	0.040796267443752886	0.7269695889381433	0.8515964613241352	0.911491147273801	0.9248424662378507	0.9307522924099615	0.9352306544513913	0.9472432893673045	100.0	0.002602352568418471	0.00041974428001734514	0.0016470511115117298	0.0020315179891051806	0.0023010255728793567	0.0026166422068184627	0.00282896014771244	0.003127524332651836	0.003633861824956248	100.0	0.03793892516497278	0.009779299028945112	0.02615931776472125	0.02946998679928379	0.031452023844938434	0.03471056637826818	0.041209201462798904	0.05049164195429759	0.07522842368313828	100.0	0.0022110511691503226	0.0015266661427026677	0.0	0.0002596824381187037	0.0010688016328290171	0.0019140361373845066	0.0033452627510539915	0.0041165875815110334	0.007326339455204373	100.0	0.040149976334123094	0.010127019760276051	0.02658037159308234	0.030840761092198923	0.032808349363055996	0.03735453894654464	0.04310180381060001	0.05359550153400977	0.07801076581566155	100.0	0.9118905295622919	0.04080520566973386	0.7295482602334658	0.8539652396848355	0.9141273952374908	0.9273342847724738	0.9334258379668339	0.9380105323449222	0.9492519516457898
Simple	Daly	1.2e+11	10000000000.0	46800	100.0	0.903129500559999	0.05089332250582413	0.690642874870625	0.8309590026242715	0.908282855001658	0.9226205809831673	0.9319023608536283	0.9361576673121157	0.9409000154236571	100.0	0.0024722857476389345	0.0004069925106584477	0.001314342436418533	0.001979744806988081	0.002207261321816225	0.002471529656289076	0.0027734180888434007	0.0029811741130941023	0.0034384250163642127	100.0	0.03690298702656422	0.009657432849266663	0.023873310318102626	0.025487396465124833	0.029558731791582308	0.034317565531563086	0.04333398509344881	0.049927218706880175	0.06525912879933451	100.0	0.0020644529921703455	0.0016381678558398138	1.915034209645625e-05	0.00020281427954772167	0.0007687736218978583	0.0017759845598169647	0.0029968222079984996	0.0037529432425903605	0.00941449182981955	100.0	0.038967440018734534	0.010307829153226514	0.02394879331417716	0.027803513822753645	0.03085579887965005	0.036121983824803895	0.0453869944716097	0.05391622597109796	0.06831243681332938	100.0	0.905601786307638	0.05100875632195771	0.6926961996490728	0.8325423638005589	0.9106444186251587	0.9253735113054777	0.934266352264211	0.9384148668359898	0.9425746223800094
Simple	Daly	1.2e+11	10000000000.0	50400	100.0	0.9051427887666733	0.045232700488503	0.7400953384061165	0.8293190854431723	0.9032595129107079	0.9219108142453576	0.9324230382970171	0.9380785258040595	0.953402970025042	100.0	0.0022917945343018265	0.0004208428209849159	0.0013209280446280852	0.0017193608385980197	0.002032410482813736	0.002267494571304347	0.0025228224814600785	0.0028503305144145638	0.003396260262578339	100.0	0.034982657844709324	0.009761366297931024	0.02008076454190019	0.02642826970203067	0.02841803508718293	0.03159433146012214	0.04032595349569128	0.04818350710149217	0.06678177035471959	100.0	0.0018862839703209181	0.0015526636210218309	0.0	0.00018898555882171592	0.0007979178702587319	0.0014427237875198236	0.0024593601488231438	0.003834384068743488	0.007147740001731916	100.0	0.036868941815030226	0.010342812218697466	0.020991692530412203	0.027152381965844186	0.029806995017376235	0.03387539027697005	0.04223705632587097	0.05156578286274588	0.07141772687615074	100.0	0.9074345833009757	0.04532602413452184	0.7422763864162539	0.8314534107616627	0.9059610172331606	0.9249266078870866	0.9349396655829154	0.9400799835211742	0.9547550213754831
Simple	Daly	1.2e+11	10000000000.0	54000	100.0	0.9078514946387664	0.05068968996903217	0.7327708807456673	0.8242493190496425	0.9098785818711107	0.929779873933426	0.9363350941881918	0.9403444350221221	0.9513836551940322	100.0	0.002241755857284277	0.0003478543578737469	0.0014299147337919387	0.0018062835113850245	0.0019823050795948747	0.002260372831404126	0.002455511633839149	0.0027023640763733786	0.0032948685278593607	100.0	0.03492620502617446	0.010708302483774064	0.02202728075569228	0.025162769122694186	0.02743852167260407	0.031153429524236262	0.038695170094059116	0.05241045067194869	0.06738948983085137	100.0	0.0017481112167703073	0.0014851082000531958	1.8980992633219278e-05	0.00011444136636520198	0.0007549387972986	0.0013010785452906041	0.0024701483707745796	0.0038744366088037173	0.0068460232413916095	100.0	0.03667431624294476	0.011368541861640272	0.022275542740405642	0.026246578734916697	0.028333276333910064	0.03217192670467789	0.04080338136126264	0.05426437416162305	0.07071291007905613	100.0	0.9100932504960504	0.05072246664804011	0.7346975338521392	0.8267921779319742	0.9122670707295941	0.9322723435933777	0.938586031684354	0.9423153227039256	0.9531424432901134
Simple	Daly	1.2e+11	10000000000.0	57600	100.0	0.9172647500205544	0.03127538311936081	0.8104050236456054	0.8715286775205848	0.9145925887308566	0.9286016192434245	0.9356000461488945	0.9409242295226404	0.9493973079374903	100.0	0.0021197117063689887	0.00032216144508534765	0.0015174626746183193	0.0017087925401963028	0.0018981884279026104	0.0021122680780751124	0.0023080196746096343	0.0025321800454650213	0.0030263868342860815	100.0	0.03437831017479239	0.00878440296057556	0.022092772128395173	0.025819711078453544	0.027896876372843035	0.031431349318119306	0.038281591058989616	0.04907666059001325	0.05785966253239643	100.0	0.0015276936483450397	0.001450134144972496	0.0	2.8417795668505945e-05	0.000641131929512942	0.0012633169112920952	0.0020665048568247295	0.0032955597062653704	0.007214791010752177	100.0	0.03590600382313743	0.00911411493313084	0.02290577131890944	0.027079259226472596	0.029312559822189475	0.032979164803944555	0.040275700659837224	0.051066535875225035	0.06259470531605185	100.0	0.9193844617269229	0.03132956233934014	0.8123770521216045	0.8732758175648554	0.916963024589748	0.9306865045666465	0.9376519813175098	0.9428331970844774	0.951316339172628
Simple	Daly	1.2e+11	10000000000.0	61200	100.0	0.9205170769002984	0.03784275937610782	0.7641194018145905	0.8700610339486214	0.920392147832427	0.9347525181787428	0.9403172412673532	0.9442305323767258	0.9512541052650368	100.0	0.0019490838764176087	0.00031681288551790073	0.0010187756456343405	0.001537424814434279	0.0017832170788070001	0.001965722913066091	0.002154686881957431	0.0023152558552201495	0.0027406937636417113	100.0	0.03151910321646231	0.0075233468006143485	0.018660247633608906	0.02348579469162546	0.026417765532430634	0.0296041782831698	0.035669986409171066	0.041690253889741284	0.05652536318244021	100.0	0.0014265581212350431	0.0013768163127487133	0.0	1.88431550786391e-05	0.00030480135408882895	0.0008912183350149336	0.0020993760067237414	0.0033015864436319654	0.006638217538645497	100.0	0.03294566133769733	0.007622463670252328	0.020625082291877324	0.024739507226953783	0.027666047674719543	0.031223051671889265	0.037674876187213775	0.042414548145674656	0.05652544478041158	100.0	0.922466160776716	0.037936352602237586	0.7656897009906541	0.8716258132843855	0.9224350176811332	0.9367326078285083	0.9423778212491651	0.9462633848750254	0.9527372193583005
Simple	Daly	1.2e+11	10000000000.0	64800	100.0	0.9161101280058709	0.03820224898786342	0.7850459729481509	0.8543401239246812	0.9159606342030797	0.9311765891517698	0.9388028505746269	0.942930253212654	0.9568090950571141	100.0	0.0018982352311697375	0.0003042267589534197	0.0010881737004362962	0.0014983552713863687	0.0016917051120690508	0.0019113594600110861	0.0021118702488762313	0.00227673846750282	0.002579446459129471	100.0	0.03177242137817344	0.009554696025618915	0.019059633103371783	0.02236024088937874	0.02514737180482435	0.028830024019914642	0.03620507988930166	0.044845978561588104	0.07015948521219682	100.0	0.0012946303380968118	0.001351045467365983	2.408117912028621e-07	1.946952637090184e-05	9.144555207603475e-05	0.0008481515638213465	0.0020624813291737366	0.0028036384061196308	0.006213956242833222	100.0	0.03306705171627025	0.01009474751529947	0.02064947807329538	0.023169885927664162	0.026410594438406557	0.030215387033350173	0.03716807690849868	0.04644786740688287	0.07501430281746213	100.0	0.9180083632370404	0.038301716354344977	0.7861341466485872	0.8562804106051225	0.9177983861961679	0.9331807483949767	0.940916171350085	0.9451297000771042	0.9586764193495348
Simple	Daly	1.2e+11	10000000000.0	68400	100.0	0.9205618127839337	0.03611795394143608	0.7308152639008632	0.8650602758474428	0.919727143152048	0.9323365930634031	0.9409010827121036	0.9462238838978538	0.9539411405445716	100.0	0.001855529192494529	0.00028678688024158885	0.0012003378531317125	0.001509080024998293	0.0016726119899027599	0.0018367604709452036	0.0020504219774261025	0.0022551270510090715	0.0026237104825843397	100.0	0.031922982746447795	0.009115312923366273	0.01656301324551385	0.021940072088630327	0.025725036267255662	0.02894670384531291	0.03862166405662724	0.044575938782189836	0.05776078256953525	100.0	0.001352502624988536	0.0012269638154857553	0.0	1.7085045637080635e-05	0.000600614364772075	0.0007986341576904864	0.002219495172429809	0.0029731797952701642	0.004860138662686935	100.0	0.03327548537143634	0.009344491132484183	0.017361795706055394	0.022607101061139504	0.026719707726537718	0.030343177515501536	0.04066441348012316	0.04544678414039591	0.05848653646899066	100.0	0.922417341976428	0.036179345081476084	0.7325448882735907	0.8664902432928208	0.9218430625539916	0.9344682421013137	0.9430209289616821	0.9482146666252405	0.9556991776249499
Simple	Daly	1.2e+11	10000000000.0	72000	100.0	0.9219607587415052	0.03995826431029114	0.7964152378057818	0.8492656641262579	0.9206821173400127	0.9378423670626006	0.9450209618141422	0.9499932084080588	0.9647113980909268	100.0	0.0017587939801467683	0.0003287394874810422	0.001008318096278446	0.0012956453593726623	0.0015552848642661056	0.0017436329918904371	0.001985685205083912	0.0021687722859704993	0.002564120571096449	100.0	0.029636272172933378	0.009381485613517985	0.017782592797231954	0.021242148831918647	0.02359173336676048	0.026384866081320915	0.031849824832381794	0.04339680843593136	0.06421704786361379	100.0	0.0013621344961598177	0.0013564970068772827	0.0	2.538898337947082e-05	0.00019127923673113614	0.0009020003580361559	0.0021433589350788934	0.003121479366318356	0.0057154397875697075	100.0	0.0309984066690932	0.009716227620528373	0.01860997108416378	0.022076523317199417	0.02441041275977186	0.027794062560773516	0.03449871727069617	0.044335227129163345	0.06566413619605488	100.0	0.923719552721652	0.040069902248227936	0.7976379900088524	0.8505456055531039	0.9225688577046438	0.9398479311672904	0.9467815788027263	0.9518422978342331	0.9658276170174124
Simple	Daly	1.2e+11	10000000000.0	75600	100.0	0.9141884193994464	0.04391475519409251	0.7510986090657233	0.839429581882303	0.9099635227979279	0.9320789700445662	0.9393066692739359	0.9459232580134771	0.9586348642258685	100.0	0.0017484724170891293	0.00029364700518402754	0.0011648058049906576	0.0014144269767618902	0.0014981658363237634	0.0017492926641095958	0.0019469272147536526	0.0021215732578063204	0.0026856263348280624	100.0	0.030197355321624143	0.009155516489534186	0.014490325106062315	0.021138002795254095	0.023624331330157247	0.0270924944901748	0.036390973471663784	0.0450722668434567	0.05435560036060649	100.0	0.0011999098841506154	0.0012400927404495347	0.0	2.2948479536790932e-06	3.5431654891856985e-05	0.0007568583307242722	0.0021837357047119073	0.003105125003909114	0.004461678102703386	100.0	0.03139726520577477	0.009310473258849225	0.014491301724974762	0.022398910222899086	0.024266677355716592	0.02831435244437605	0.03783213108168192	0.045883098274834236	0.05584309663536469	100.0	0.9159368918165351	0.04398782769732672	0.7523299829437453	0.8414343024320587	0.9114188997869396	0.933819270684565	0.9412303041192664	0.9476732013716103	0.9598424033130506
Simple	Daly	1.2e+11	10000000000.0	79200	100.0	0.919676347359975	0.04330371770261336	0.721519843415475	0.8600021493588975	0.92109865756691	0.935237147358452	0.9434855240282758	0.9470215989341135	0.9569152143390658	100.0	0.0016815288460097215	0.0002904124350762188	0.000956589863757737	0.001338615882554146	0.0014992984009078929	0.0016616235171641272	0.0018709190109335906	0.002055579550231351	0.002386826793946789	100.0	0.028720040103338	0.008168535191076014	0.016601752845439917	0.019648042028412888	0.022831688311357748	0.027050999437986025	0.03422122977393569	0.04211549191330863	0.04904533253564469	100.0	0.0012235485124796918	0.0013535888953054476	0.0	2.4611841904432005e-06	3.3951495128019125e-05	0.0007712414403737388	0.001760463544905529	0.003059142643601569	0.005454650382604721	100.0	0.029943588615817706	0.008410877766073424	0.01660426742515369	0.02074865557344057	0.023609708140601884	0.028154716869812905	0.03547538089559454	0.043744460584171294	0.05076257093188797	100.0	0.9213578762059847	0.04337760654459063	0.7232861442568495	0.8615182186315732	0.9232466500976686	0.9370567011181918	0.9450785012136123	0.9486829695651441	0.9581720563107355
Simple	Daly	1.2e+11	10000000000.0	82800	100.0	0.9245351743934056	0.04048432103468013	0.7628825636533485	0.8545616433925538	0.9277513399283636	0.9412808671700594	0.9481168444023819	0.952600072162971	0.9584409649238794	100.0	0.001645418523219549	0.00026257954994675294	0.0011020203129180138	0.0012980003834835506	0.0014734106803460218	0.0016680303326712421	0.0018065866060775798	0.0019493089551755607	0.0024975487168339785	100.0	0.028611169388200883	0.008978179335206407	0.017204551990395462	0.02017115326259282	0.02220503942082781	0.025962523707453368	0.032787487979785694	0.04157887979465974	0.06102662348365607	100.0	0.0010461380319603595	0.001215333075987366	0.0	1.6919214668559406e-05	4.830183652508367e-05	0.0007782350534549456	0.0015909020204251233	0.0030470467091712667	0.0046137525152411965	100.0	0.02965730742016125	0.009340130624419136	0.0172382031485837	0.020997216330558656	0.023404299865873647	0.026354785222470326	0.034072678067029974	0.043102864909950495	0.06562163278814487	100.0	0.9261805929166251	0.04058470069303012	0.7639845839662665	0.855738124234054	0.9294342224024138	0.9429630660993333	0.9500575445055544	0.9543435599088915	0.9599312852630334
