bandwidth,runtype,ratio,MTBF
1.07031e+13,PropDaly,0.801135,3.1536e+08
8.3125e+12,FCFS1h,0.797649,3.1536e+08
9.4375e+12,Prop1h,0.828603,3.1536e+08
8.3125e+12,PropDaly,0.798711,3.1536e+08
8.3125e+12,FCFS1h,0.790562,3.1536e+08
7.1875e+12,FCFSDaly,0.775048,3.1536e+08
9.4375e+12,BlockingFCFS1h,0.807702,3.1536e+08
8.3125e+12,BlockingFCFSDaly,0.805224,3.1536e+08
8.3125e+12,Coop,0.837526,3.1536e+08
1.07031e+13,Prop1h,0.809671,3.1536e+08
9.4375e+12,PropDaly,0.778286,3.1536e+08
9.4375e+12,FCFS1h,0.804556,3.1536e+08
9.4375e+12,FCFSDaly,0.796996,3.1536e+08
1.07031e+13,BlockingFCFS1h,0.795446,3.1536e+08
1.07031e+13,BlockingFCFSDaly,0.812508,3.1536e+08
9.4375e+12,Coop,0.821655,3.1536e+08
9.4375e+12,Prop1h,0.801565,3.1536e+08
7.1875e+12,PropDaly,0.799824,3.1536e+08
7.1875e+12,FCFS1h,0.815443,3.1536e+08
7.1875e+12,FCFSDaly,0.798194,3.1536e+08
8.3125e+12,BlockingFCFS1h,0.802816,3.1536e+08
7.1875e+12,BlockingFCFSDaly,0.796444,3.1536e+08
7.1875e+12,Coop,0.798997,3.1536e+08
1.07031e+13,Prop1h,0.788712,3.1536e+08
1.21094e+13,PropDaly,0.801326,3.1536e+08
7.1875e+12,FCFS1h,0.798478,3.1536e+08
1.07031e+13,FCFSDaly,0.800639,3.1536e+08
1.07031e+13,BlockingFCFS1h,0.797527,3.1536e+08
1.07031e+13,BlockingFCFSDaly,0.795439,3.1536e+08
1.07031e+13,Coop,0.820666,3.1536e+08
8.3125e+12,Prop1h,0.786126,3.1536e+08
8.3125e+12,PropDaly,0.80651,3.1536e+08
7.1875e+12,FCFS1h,0.794935,3.1536e+08
7.1875e+12,FCFSDaly,0.793522,3.1536e+08
8.3125e+12,BlockingFCFS1h,0.793507,3.1536e+08
7.1875e+12,BlockingFCFSDaly,0.781002,3.1536e+08
6.0625e+12,Coop,0.785632,3.1536e+08
7.1875e+12,Prop1h,0.796591,3.1536e+08
6.0625e+12,PropDaly,0.792209,3.1536e+08
6.0625e+12,FCFS1h,0.819378,3.1536e+08
6.0625e+12,FCFSDaly,0.808978,3.1536e+08
7.1875e+12,BlockingFCFS1h,0.798655,3.1536e+08
6.0625e+12,BlockingFCFSDaly,0.789895,3.1536e+08
6.0625e+12,Coop,0.804251,3.1536e+08
1.07031e+13,Prop1h,0.807134,3.1536e+08
9.4375e+12,PropDaly,0.808726,3.1536e+08
8.3125e+12,FCFS1h,0.802317,3.1536e+08
8.3125e+12,FCFSDaly,0.802967,3.1536e+08
1.07031e+13,BlockingFCFS1h,0.807249,3.1536e+08
9.4375e+12,BlockingFCFSDaly,0.812418,3.1536e+08
8.3125e+12,Coop,0.806337,3.1536e+08
8.3125e+12,Prop1h,0.808399,3.1536e+08
7.1875e+12,PropDaly,0.792059,3.1536e+08
6.0625e+12,FCFS1h,0.802674,3.1536e+08
6.0625e+12,FCFSDaly,0.80139,3.1536e+08
8.3125e+12,BlockingFCFS1h,0.806378,3.1536e+08
7.1875e+12,BlockingFCFSDaly,0.801563,3.1536e+08
6.0625e+12,Coop,0.79845,3.1536e+08
6.0625e+12,Prop1h,0.776593,3.1536e+08
6.0625e+12,PropDaly,0.803832,3.1536e+08
4.9375e+12,FCFS1h,0.793292,3.1536e+08
4.9375e+12,FCFSDaly,0.809997,3.1536e+08
6.0625e+12,BlockingFCFS1h,0.802315,3.1536e+08
4.9375e+12,BlockingFCFSDaly,0.797664,3.1536e+08
4.9375e+12,Coop,0.808065,3.1536e+08
8.3125e+12,Prop1h,0.795667,3.1536e+08
7.1875e+12,PropDaly,0.788522,3.1536e+08
6.0625e+12,FCFS1h,0.790083,3.1536e+08
6.0625e+12,FCFSDaly,0.796527,3.1536e+08
8.3125e+12,BlockingFCFS1h,0.798441,3.1536e+08
7.1875e+12,BlockingFCFSDaly,0.801709,3.1536e+08
8.3125e+12,Prop1h,0.81983,3.1536e+08
8.3125e+12,PropDaly,0.815384,3.1536e+08
9.4375e+12,Prop1h,0.808217,3.1536e+08
8.3125e+12,PropDaly,0.80222,3.1536e+08
7.1875e+12,FCFS1h,0.801438,3.1536e+08
7.1875e+12,FCFSDaly,0.799538,3.1536e+08
8.3125e+12,BlockingFCFS1h,0.799145,3.1536e+08
8.3125e+12,BlockingFCFSDaly,0.803446,3.1536e+08
7.1875e+12,Coop,0.797873,3.1536e+08
7.1875e+12,Prop1h,0.788246,3.1536e+08
6.0625e+12,PropDaly,0.778927,3.1536e+08
6.0625e+12,FCFS1h,0.816594,3.1536e+08
6.0625e+12,FCFSDaly,0.819764,3.1536e+08
7.1875e+12,BlockingFCFS1h,0.794369,3.1536e+08
7.1875e+12,BlockingFCFSDaly,0.829397,3.1536e+08
4.9375e+12,Coop,0.774101,3.1536e+08
9.4375e+12,Prop1h,0.793489,3.1536e+08
8.3125e+12,PropDaly,0.793176,3.1536e+08
7.1875e+12,FCFS1h,0.798986,3.1536e+08
7.1875e+12,FCFSDaly,0.784633,3.1536e+08
8.3125e+12,BlockingFCFS1h,0.782817,3.1536e+08
8.3125e+12,BlockingFCFSDaly,0.804567,3.1536e+08
7.1875e+12,Coop,0.783852,3.1536e+08
8.3125e+12,Prop1h,0.797801,3.1536e+08
7.1875e+12,PropDaly,0.793931,3.1536e+08
6.0625e+12,FCFS1h,0.797447,3.1536e+08
6.0625e+12,FCFSDaly,0.799125,3.1536e+08
8.3125e+12,BlockingFCFS1h,0.799891,3.1536e+08
7.1875e+12,BlockingFCFSDaly,0.807426,3.1536e+08
6.0625e+12,Coop,0.804486,3.1536e+08
9.4375e+12,Prop1h,0.796764,3.1536e+08
8.3125e+12,PropDaly,0.79472,3.1536e+08
8.3125e+12,FCFS1h,0.802148,3.1536e+08
7.1875e+12,FCFSDaly,0.805747,3.1536e+08
9.4375e+12,BlockingFCFS1h,0.793568,3.1536e+08
7.1875e+12,BlockingFCFSDaly,0.802898,3.1536e+08
7.1875e+12,Coop,0.802228,3.1536e+08
7.1875e+12,Prop1h,0.786518,3.1536e+08
7.1875e+12,PropDaly,0.821252,3.1536e+08
4.9375e+12,FCFS1h,0.763535,3.1536e+08
6.0625e+12,FCFSDaly,0.827651,3.1536e+08
7.1875e+12,BlockingFCFS1h,0.810677,3.1536e+08
6.0625e+12,BlockingFCFSDaly,0.813859,3.1536e+08
4.9375e+12,Coop,0.780532,3.1536e+08
8.3125e+12,Prop1h,0.804482,3.1536e+08
7.1875e+12,PropDaly,0.798436,3.1536e+08
7.1875e+12,FCFS1h,0.815216,3.1536e+08
6.0625e+12,FCFSDaly,0.795814,3.1536e+08
7.1875e+12,BlockingFCFS1h,0.788715,3.1536e+08
7.1875e+12,BlockingFCFSDaly,0.811487,3.1536e+08
6.0625e+12,Coop,0.796409,3.1536e+08
9.4375e+12,Prop1h,0.770132,3.1536e+08
1.07031e+13,PropDaly,0.802464,3.1536e+08
9.4375e+12,FCFS1h,0.823768,3.1536e+08
9.4375e+12,FCFSDaly,0.805722,3.1536e+08
1.07031e+13,BlockingFCFS1h,0.794443,3.1536e+08
1.07031e+13,BlockingFCFSDaly,0.809967,3.1536e+08
9.4375e+12,Coop,0.803454,3.1536e+08
8.3125e+12,Prop1h,0.800813,3.1536e+08
8.3125e+12,PropDaly,0.809927,3.1536e+08
6.0625e+12,FCFS1h,0.802192,3.1536e+08
6.0625e+12,FCFSDaly,0.800962,3.1536e+08
9.4375e+12,BlockingFCFS1h,0.777229,3.1536e+08
7.1875e+12,BlockingFCFSDaly,0.796993,3.1536e+08
8.3125e+12,Prop1h,0.809194,3.1536e+08
8.3125e+12,Prop1h,0.805041,3.1536e+08
8.3125e+12,Prop1h,0.801086,3.1536e+08
7.1875e+12,Prop1h,0.810293,3.1536e+08
9.4375e+12,Prop1h,0.798785,3.1536e+08
7.1875e+12,Prop1h,0.800692,3.1536e+08
8.3125e+12,Prop1h,0.801721,3.1536e+08
1.21094e+13,Prop1h,0.820608,3.1536e+08
8.3125e+12,Prop1h,0.802962,3.1536e+08
9.4375e+12,Prop1h,0.80176,3.1536e+08
8.3125e+12,Prop1h,0.786058,3.1536e+08
8.3125e+12,Prop1h,0.802551,3.1536e+08
9.4375e+12,Prop1h,0.791254,3.1536e+08
8.3125e+12,Prop1h,0.814419,3.1536e+08
8.3125e+12,Prop1h,0.788043,3.1536e+08
8.3125e+12,Prop1h,0.806334,3.1536e+08
9.4375e+12,Prop1h,0.795127,3.1536e+08
8.3125e+12,Prop1h,0.802031,3.1536e+08
7.1875e+12,Prop1h,0.799631,3.1536e+08
9.4375e+12,Prop1h,0.802082,3.1536e+08
9.4375e+12,Prop1h,0.816391,3.1536e+08
7.1875e+12,PropDaly,0.800947,3.1536e+08
9.4375e+12,Prop1h,0.796652,3.1536e+08
9.4375e+12,PropDaly,0.803288,3.1536e+08
9.4375e+12,Prop1h,0.797374,3.1536e+08
9.4375e+12,PropDaly,0.802783,3.1536e+08
8.3125e+12,FCFS1h,0.800921,3.1536e+08
8.3125e+12,Prop1h,0.79263,3.1536e+08
7.1875e+12,PropDaly,0.78777,3.1536e+08
8.3125e+12,Prop1h,0.807936,3.1536e+08
7.1875e+12,PropDaly,0.803941,3.1536e+08
6.0625e+12,FCFS1h,0.789118,3.1536e+08
7.1875e+12,Prop1h,0.796381,3.1536e+08
6.0625e+12,PropDaly,0.803255,3.1536e+08
8.3125e+12,Prop1h,0.809646,3.1536e+08
7.1875e+12,PropDaly,0.798457,3.1536e+08
7.1875e+12,Prop1h,0.806443,3.1536e+08
6.0625e+12,PropDaly,0.80476,3.1536e+08
9.4375e+12,Prop1h,0.807933,3.1536e+08
7.1875e+12,Prop1h,0.82307,3.1536e+08
8.3125e+12,Prop1h,0.787809,3.1536e+08
7.1875e+12,Prop1h,0.791997,3.1536e+08
9.4375e+12,Prop1h,0.816643,3.1536e+08
8.3125e+12,Prop1h,0.791801,3.1536e+08
9.4375e+12,Prop1h,0.799763,3.1536e+08
8.3125e+12,Prop1h,0.799002,3.1536e+08
6.0625e+12,Prop1h,0.796884,3.1536e+08
8.3125e+12,Prop1h,0.794831,3.1536e+08
7.1875e+12,PropDaly,0.797332,3.1536e+08
1.35156e+13,Prop1h,0.799455,3.1536e+08
9.4375e+12,PropDaly,0.798035,3.1536e+08
8.3125e+12,Prop1h,0.79809,3.1536e+08
8.3125e+12,PropDaly,0.808509,3.1536e+08
9.4375e+12,Prop1h,0.80129,3.1536e+08
8.3125e+12,PropDaly,0.802326,3.1536e+08
1.07031e+13,Prop1h,0.800455,3.1536e+08
1.21094e+13,Prop1h,0.791285,3.1536e+08
7.1875e+12,Prop1h,0.795583,3.1536e+08
6.0625e+12,PropDaly,0.795527,3.1536e+08
6.0625e+12,Prop1h,0.788966,3.1536e+08
6.0625e+12,PropDaly,0.811842,3.1536e+08
8.3125e+12,Prop1h,0.764139,3.1536e+08
1.07031e+13,Prop1h,0.780153,3.1536e+08
8.3125e+12,PropDaly,0.76093,3.1536e+08
7.1875e+12,Prop1h,0.794707,3.1536e+08
6.0625e+12,PropDaly,0.79289,3.1536e+08
8.3125e+12,Prop1h,0.812178,3.1536e+08
6.0625e+12,PropDaly,0.784374,3.1536e+08
8.3125e+12,Prop1h,0.788886,3.1536e+08
7.1875e+12,PropDaly,0.782624,3.1536e+08
8.3125e+12,Prop1h,0.797768,3.1536e+08
8.3125e+12,PropDaly,0.808123,3.1536e+08
1.49219e+13,Prop1h,0.805117,3.1536e+08
7.1875e+12,Prop1h,0.798887,3.1536e+08
7.1875e+12,PropDaly,0.780696,3.1536e+08
7.1875e+12,Prop1h,0.806407,3.1536e+08
4.9375e+12,PropDaly,0.788217,3.1536e+08
4.9375e+12,FCFS1h,0.798947,3.1536e+08
7.1875e+12,Prop1h,0.800815,3.1536e+08
6.0625e+12,PropDaly,0.793103,3.1536e+08
6.0625e+12,FCFS1h,0.806879,3.1536e+08
9.4375e+12,Prop1h,0.804167,3.1536e+08
9.4375e+12,PropDaly,0.80528,3.1536e+08
7.1875e+12,Prop1h,0.802518,3.1536e+08
6.0625e+12,PropDaly,0.796951,3.1536e+08
6.0625e+12,Prop1h,0.788209,3.1536e+08
6.0625e+12,PropDaly,0.80258,3.1536e+08
1.07031e+13,Prop1h,0.825775,3.1536e+08
8.3125e+12,Prop1h,0.785623,3.1536e+08
8.3125e+12,PropDaly,0.818019,3.1536e+08
6.0625e+12,Prop1h,0.791324,3.1536e+08
6.0625e+12,PropDaly,0.801436,3.1536e+08
4.9375e+12,FCFS1h,0.798956,3.1536e+08
6.0625e+12,Prop1h,0.807632,3.1536e+08
4.9375e+12,PropDaly,0.80119,3.1536e+08
3.8125e+12,FCFS1h,0.791219,3.1536e+08
1.21094e+13,Prop1h,0.796198,3.1536e+08
1.21094e+13,PropDaly,0.79988,3.1536e+08
1.07031e+13,Prop1h,0.804657,3.1536e+08
9.4375e+12,PropDaly,0.806885,3.1536e+08
8.3125e+12,FCFS1h,0.799323,3.1536e+08
1.21094e+13,Prop1h,0.804428,3.1536e+08
1.21094e+13,PropDaly,0.807091,3.1536e+08
7.1875e+12,Prop1h,0.80607,3.1536e+08
6.0625e+12,PropDaly,0.799605,3.1536e+08
4.9375e+12,FCFS1h,0.791584,3.1536e+08
6.0625e+12,Prop1h,0.793916,3.1536e+08
4.9375e+12,PropDaly,0.785574,3.1536e+08
4.9375e+12,FCFS1h,0.807538,3.1536e+08
9.4375e+12,Prop1h,0.79343,3.1536e+08
9.4375e+12,PropDaly,0.802646,3.1536e+08
1.77344e+13,Prop1h,0.803665,3.1536e+08
1.77344e+13,PropDaly,0.804448,3.1536e+08
8.3125e+12,Prop1h,0.80285,3.1536e+08
7.1875e+12,PropDaly,0.799256,3.1536e+08
6.0625e+12,FCFS1h,0.791864,3.1536e+08
7.1875e+12,Prop1h,0.80404,3.1536e+08
6.0625e+12,PropDaly,0.798129,3.1536e+08
4.9375e+12,FCFS1h,0.792551,3.1536e+08
1.07031e+13,Prop1h,0.801561,3.1536e+08
9.4375e+12,PropDaly,0.795068,3.1536e+08
6.0625e+12,Prop1h,0.80558,3.1536e+08
4.9375e+12,PropDaly,0.811168,3.1536e+08
6.0625e+12,Prop1h,0.804548,3.1536e+08
6.0625e+12,PropDaly,0.804598,3.1536e+08
4.9375e+12,FCFS1h,0.810657,3.1536e+08
1.49219e+13,Prop1h,0.799898,3.1536e+08
1.49219e+13,PropDaly,0.796838,3.1536e+08
7.1875e+12,Prop1h,0.803316,3.1536e+08
6.0625e+12,PropDaly,0.802813,3.1536e+08
4.9375e+12,FCFS1h,0.767566,3.1536e+08
4.9375e+12,FCFSDaly,0.775183,3.1536e+08
7.1875e+12,Prop1h,0.795516,3.1536e+08
7.1875e+12,PropDaly,0.824606,3.1536e+08
9.4375e+12,Prop1h,0.80732,3.1536e+08
7.1875e+12,PropDaly,0.784125,3.1536e+08
7.1875e+12,FCFS1h,0.801775,3.1536e+08
8.3125e+12,Prop1h,0.798957,3.1536e+08
7.1875e+12,PropDaly,0.805263,3.1536e+08
6.0625e+12,FCFS1h,0.807634,3.1536e+08
9.4375e+12,Prop1h,0.799168,3.1536e+08
9.4375e+12,PropDaly,0.812834,3.1536e+08
7.1875e+12,FCFS1h,0.792539,3.1536e+08
9.4375e+12,Prop1h,0.791077,3.1536e+08
9.4375e+12,PropDaly,0.83185,3.1536e+08
8.3125e+12,FCFS1h,0.802303,3.1536e+08
6.0625e+12,Prop1h,0.805879,3.1536e+08
4.9375e+12,PropDaly,0.807243,3.1536e+08
8.3125e+12,Prop1h,0.798791,3.1536e+08
8.3125e+12,PropDaly,0.800415,3.1536e+08
7.1875e+12,FCFS1h,0.813274,3.1536e+08
7.1875e+12,Prop1h,0.788473,3.1536e+08
7.1875e+12,PropDaly,0.805326,3.1536e+08
6.0625e+12,FCFS1h,0.805623,3.1536e+08
9.4375e+12,Prop1h,0.803658,3.1536e+08
8.3125e+12,PropDaly,0.800641,3.1536e+08
7.1875e+12,FCFS1h,0.798735,3.1536e+08
7.1875e+12,FCFSDaly,0.800878,3.1536e+08
6.0625e+12,Prop1h,0.787751,3.1536e+08
6.0625e+12,PropDaly,0.807763,3.1536e+08
9.4375e+12,Prop1h,0.794715,3.1536e+08
8.3125e+12,Prop1h,0.795882,3.1536e+08
8.3125e+12,Prop1h,0.82292,3.1536e+08
7.1875e+12,Prop1h,0.79977,3.1536e+08
8.3125e+12,Prop1h,0.797838,3.1536e+08
8.3125e+12,Prop1h,0.807105,3.1536e+08
8.3125e+12,Prop1h,0.81109,3.1536e+08
9.4375e+12,Prop1h,0.804897,3.1536e+08
9.4375e+12,Prop1h,0.803172,3.1536e+08
8.3125e+12,Prop1h,0.811936,3.1536e+08
7.1875e+12,Prop1h,0.797251,3.1536e+08
8.3125e+12,Prop1h,0.825734,3.1536e+08
7.1875e+12,Prop1h,0.80508,3.1536e+08
1.21094e+13,Prop1h,0.795206,3.1536e+08
8.3125e+12,Prop1h,0.800305,3.1536e+08
9.4375e+12,Prop1h,0.793101,3.1536e+08
7.1875e+12,Prop1h,0.813889,3.1536e+08
1.07031e+13,Prop1h,0.798866,3.1536e+08
1.07031e+13,PropDaly,0.800343,3.1536e+08
7.1875e+12,Prop1h,0.811552,3.1536e+08
4.9375e+12,PropDaly,0.798983,3.1536e+08
4.9375e+12,FCFS1h,0.800416,3.1536e+08
9.4375e+12,Prop1h,0.798755,3.1536e+08
9.4375e+12,PropDaly,0.79589,3.1536e+08
7.1875e+12,FCFS1h,0.802497,3.1536e+08
8.3125e+12,FCFSDaly,0.805843,3.1536e+08
8.3125e+12,Prop1h,0.789438,3.1536e+08
7.1875e+12,PropDaly,0.787102,3.1536e+08
7.1875e+12,FCFS1h,0.79817,3.1536e+08
8.3125e+12,Prop1h,0.809157,3.1536e+08
7.1875e+12,PropDaly,0.790922,3.1536e+08
6.0625e+12,FCFS1h,0.795496,3.1536e+08
8.3125e+12,Prop1h,0.79303,3.1536e+08
8.3125e+12,PropDaly,0.810499,3.1536e+08
6.0625e+12,FCFS1h,0.791238,3.1536e+08
7.1875e+12,Prop1h,0.778082,3.1536e+08
7.1875e+12,PropDaly,0.809444,3.1536e+08
6.0625e+12,FCFS1h,0.797852,3.1536e+08
8.3125e+12,Prop1h,0.786364,3.1536e+08
8.3125e+12,PropDaly,0.79918,3.1536e+08
6.0625e+12,FCFS1h,0.782986,3.1536e+08
6.0625e+12,Prop1h,0.795365,3.1536e+08
6.0625e+12,PropDaly,0.805143,3.1536e+08
3.8125e+12,FCFS1h,0.800785,3.1536e+08
1.07031e+13,Prop1h,0.798382,3.1536e+08
9.4375e+12,PropDaly,0.801516,3.1536e+08
1.07031e+13,Prop1h,0.812754,3.1536e+08
1.21094e+13,PropDaly,0.826191,3.1536e+08
9.4375e+12,FCFS1h,0.791623,3.1536e+08
6.0625e+12,Prop1h,0.815375,3.1536e+08
4.9375e+12,PropDaly,0.809396,3.1536e+08
3.8125e+12,FCFS1h,0.788596,3.1536e+08
9.4375e+12,Prop1h,0.805175,3.1536e+08
8.3125e+12,PropDaly,0.795192,3.1536e+08
7.1875e+12,FCFS1h,0.794042,3.1536e+08
7.1875e+12,FCFSDaly,0.800218,3.1536e+08
7.1875e+12,Prop1h,0.817073,3.1536e+08
7.1875e+12,PropDaly,0.80279,3.1536e+08
4.9375e+12,FCFS1h,0.794978,3.1536e+08
8.3125e+12,Prop1h,0.792494,3.1536e+08
8.3125e+12,PropDaly,0.803514,3.1536e+08
7.1875e+12,FCFS1h,0.806693,3.1536e+08
9.4375e+12,Prop1h,0.80237,3.1536e+08
7.1875e+12,PropDaly,0.783915,3.1536e+08
7.1875e+12,FCFS1h,0.802096,3.1536e+08
6.0625e+12,FCFSDaly,0.792626,3.1536e+08
9.4375e+12,Prop1h,0.806089,3.1536e+08
7.1875e+12,PropDaly,0.792937,3.1536e+08
6.0625e+12,FCFS1h,0.794659,3.1536e+08
8.3125e+12,Prop1h,0.789857,3.1536e+08
8.3125e+12,PropDaly,0.796869,3.1536e+08
6.0625e+12,FCFS1h,0.782609,3.1536e+08
7.1875e+12,Prop1h,0.792838,3.1536e+08
7.1875e+12,PropDaly,0.812199,3.1536e+08
6.0625e+12,FCFS1h,0.804843,3.1536e+08
9.4375e+12,Prop1h,0.805745,3.1536e+08
8.3125e+12,PropDaly,0.80518,3.1536e+08
1.21094e+13,Prop1h,0.806079,3.1536e+08
1.07031e+13,PropDaly,0.795315,3.1536e+08
9.4375e+12,Prop1h,0.795226,3.1536e+08
9.4375e+12,PropDaly,0.81196,3.1536e+08
7.1875e+12,FCFS1h,0.76976,3.1536e+08
6.0625e+12,Prop1h,0.807234,3.1536e+08
4.9375e+12,PropDaly,0.801473,3.1536e+08
3.8125e+12,FCFS1h,0.787783,3.1536e+08
3.8125e+12,FCFSDaly,0.808208,3.1536e+08
7.1875e+12,Prop1h,0.817659,3.1536e+08
6.0625e+12,PropDaly,0.806841,3.1536e+08
4.9375e+12,FCFS1h,0.792346,3.1536e+08
9.4375e+12,Prop1h,0.796366,3.1536e+08
9.4375e+12,PropDaly,0.80208,3.1536e+08
8.3125e+12,FCFS1h,0.796991,3.1536e+08
7.1875e+12,Prop1h,0.794476,3.1536e+08
6.0625e+12,PropDaly,0.789594,3.1536e+08
6.0625e+12,FCFS1h,0.805691,3.1536e+08
4.9375e+12,FCFSDaly,0.792859,3.1536e+08
8.3125e+12,Prop1h,0.792023,3.1536e+08
7.1875e+12,PropDaly,0.783231,3.1536e+08
1.21094e+13,Prop1h,0.798896,3.1536e+08
1.21094e+13,PropDaly,0.808685,3.1536e+08
2.19531e+13,Prop1h,0.799605,3.1536e+08
1.77344e+13,PropDaly,0.817381,3.1536e+08
8.3125e+12,Prop1h,0.797266,3.1536e+08
7.1875e+12,PropDaly,0.789653,3.1536e+08
7.1875e+12,FCFS1h,0.819587,3.1536e+08
8.3125e+12,Prop1h,0.80151,3.1536e+08
7.1875e+12,PropDaly,0.792952,3.1536e+08
6.0625e+12,FCFS1h,0.792529,3.1536e+08
7.1875e+12,Prop1h,0.794806,3.1536e+08
6.0625e+12,PropDaly,0.778912,3.1536e+08
6.0625e+12,FCFS1h,0.820114,3.1536e+08
1.07031e+13,Prop1h,0.796133,3.1536e+08
1.07031e+13,PropDaly,0.800269,3.1536e+08
9.4375e+12,FCFS1h,0.80346,3.1536e+08
8.3125e+12,Prop1h,0.794169,3.1536e+08
8.3125e+12,PropDaly,0.807912,3.1536e+08
7.1875e+12,FCFS1h,0.803425,3.1536e+08
1.21094e+13,Prop1h,0.820999,3.1536e+08
1.07031e+13,PropDaly,0.788636,3.1536e+08
7.1875e+12,FCFS1h,0.791873,3.1536e+08
9.4375e+12,Prop1h,0.799652,3.1536e+08
9.4375e+12,PropDaly,0.806649,3.1536e+08
7.1875e+12,Prop1h,0.775883,3.1536e+08
7.1875e+12,PropDaly,0.801394,3.1536e+08
7.1875e+12,FCFS1h,0.79753,3.1536e+08
4.9375e+12,FCFSDaly,0.760228,3.1536e+08
8.3125e+12,Prop1h,0.79332,3.1536e+08
8.3125e+12,PropDaly,0.806638,3.1536e+08
7.1875e+12,FCFS1h,0.797873,3.1536e+08
9.4375e+12,Prop1h,0.801715,3.1536e+08
8.3125e+12,PropDaly,0.794453,3.1536e+08
7.1875e+12,FCFS1h,0.800518,3.1536e+08
7.1875e+12,FCFSDaly,0.802929,3.1536e+08
8.3125e+12,Prop1h,0.809678,3.1536e+08
7.1875e+12,PropDaly,0.806727,3.1536e+08
6.0625e+12,FCFS1h,0.795622,3.1536e+08
1.49219e+13,Prop1h,0.803705,3.1536e+08
1.49219e+13,PropDaly,0.805293,3.1536e+08
7.1875e+12,Prop1h,0.804676,3.1536e+08
6.0625e+12,PropDaly,0.798487,3.1536e+08
4.9375e+12,FCFS1h,0.788045,3.1536e+08
6.0625e+12,Prop1h,0.777389,3.1536e+08
6.0625e+12,PropDaly,0.813433,3.1536e+08
1.07031e+13,Prop1h,0.796075,3.1536e+08
1.21094e+13,PropDaly,0.80882,3.1536e+08
7.1875e+12,Prop1h,0.805572,3.1536e+08
6.0625e+12,PropDaly,0.800992,3.1536e+08
4.9375e+12,FCFS1h,0.795723,3.1536e+08
7.1875e+12,Prop1h,0.792684,3.1536e+08
6.0625e+12,PropDaly,0.791869,3.1536e+08
6.0625e+12,FCFS1h,0.807934,3.1536e+08
7.1875e+12,Prop1h,0.810128,3.1536e+08
6.0625e+12,PropDaly,0.800537,3.1536e+08
4.9375e+12,FCFS1h,0.793733,3.1536e+08
9.4375e+12,Prop1h,0.807752,3.1536e+08
8.3125e+12,PropDaly,0.803293,3.1536e+08
7.1875e+12,FCFS1h,0.801715,3.1536e+08
6.0625e+12,FCFSDaly,0.792277,3.1536e+08
8.3125e+12,Prop1h,0.801378,3.1536e+08
8.3125e+12,PropDaly,0.818506,3.1536e+08
7.1875e+12,FCFS1h,0.785135,3.1536e+08
1.07031e+13,Prop1h,0.814741,3.1536e+08
9.4375e+12,PropDaly,0.810723,3.1536e+08
7.1875e+12,Prop1h,0.792725,3.1536e+08
6.0625e+12,PropDaly,0.808507,3.1536e+08
6.0625e+12,FCFS1h,0.817348,3.1536e+08
6.0625e+12,Prop1h,0.796344,3.1536e+08
4.9375e+12,PropDaly,0.776603,3.1536e+08
4.9375e+12,FCFS1h,0.804829,3.1536e+08
7.1875e+12,Prop1h,0.812669,3.1536e+08
6.0625e+12,PropDaly,0.809849,3.1536e+08
4.9375e+12,FCFS1h,0.798477,3.1536e+08
9.4375e+12,Prop1h,0.804643,3.1536e+08
8.3125e+12,PropDaly,0.795452,3.1536e+08
7.1875e+12,FCFS1h,0.80192,3.1536e+08
9.4375e+12,Prop1h,0.810229,3.1536e+08
7.1875e+12,PropDaly,0.778727,3.1536e+08
4.9375e+12,FCFS1h,0.779451,3.1536e+08
6.0625e+12,Prop1h,0.803875,3.1536e+08
6.0625e+12,PropDaly,0.827844,3.1536e+08
4.9375e+12,FCFS1h,0.774431,3.1536e+08
9.4375e+12,Prop1h,0.80599,3.1536e+08
8.3125e+12,PropDaly,0.803547,3.1536e+08
6.0625e+12,Prop1h,0.819576,3.1536e+08
4.9375e+12,PropDaly,0.825027,3.1536e+08
7.1875e+12,Prop1h,0.797633,3.1536e+08
6.0625e+12,PropDaly,0.795287,3.1536e+08
4.9375e+12,FCFS1h,0.786816,3.1536e+08
7.1875e+12,Prop1h,0.777183,3.1536e+08
6.0625e+12,PropDaly,0.789177,3.1536e+08
1.07031e+13,Prop1h,0.80315,3.1536e+08
7.1875e+12,Prop1h,0.7885,3.1536e+08
7.1875e+12,PropDaly,0.796694,3.1536e+08
6.0625e+12,FCFS1h,0.801106,3.1536e+08
9.4375e+12,Prop1h,0.799639,3.1536e+08
8.3125e+12,PropDaly,0.787699,3.1536e+08
7.1875e+12,Prop1h,0.800959,3.1536e+08
7.1875e+12,PropDaly,0.81737,3.1536e+08
7.1875e+12,Prop1h,0.800092,3.1536e+08
6.0625e+12,PropDaly,0.794636,3.1536e+08
1.07031e+13,Prop1h,0.797794,3.1536e+08
7.1875e+12,Prop1h,0.799886,3.1536e+08
7.1875e+12,PropDaly,0.812494,3.1536e+08
7.1875e+12,Prop1h,0.784923,3.1536e+08
7.1875e+12,PropDaly,0.801007,3.1536e+08
8.3125e+12,Prop1h,0.807385,3.1536e+08
7.1875e+12,PropDaly,0.793848,3.1536e+08
7.1875e+12,Prop1h,0.806068,3.1536e+08
8.3125e+12,PropDaly,0.842172,3.1536e+08
6.0625e+12,Prop1h,0.790791,3.1536e+08
4.9375e+12,PropDaly,0.787014,3.1536e+08
