Coop	283824000.0	75.0	7.470624e+12	1.70239669329e+12	3.8125e+12	5.3875e+12	6.0625e+12	7.1875e+12	8.3125e+12	9.4375e+12	1.21094e+13	75.0	0.798961026667	0.00978584339744	0.7727	0.7887772	0.793689	0.800633	0.8053885	0.8074784	0.833109
Coop	315360000.0	96.0	6.76562395833e+12	1.68230819761e+12	3.8125e+12	4.9375e+12	6.0625e+12	6.0625e+12	7.46875e+12	8.3125e+12	1.35156e+13	96.0	0.799062979167	0.0115059125533	0.766689	0.785224	0.794543	0.8006975	0.8059985	0.8090645	0.837526
Coop	346896000.0	107.0	6.40289065421e+12	1.79299045223e+12	2.6875e+12	3.8125e+12	4.9375e+12	6.0625e+12	7.1875e+12	8.3125e+12	1.07031e+13	107.0	0.798818327103	0.01254676145	0.758083	0.7838274	0.792335	0.79941	0.8059015	0.8135238	0.840675
Coop	378432000.0	127.0	5.52435984252e+12	1.57184407529e+12	1.5625e+12	3.8125e+12	4.9375e+12	4.9375e+12	6.0625e+12	7.6375e+12	1.07031e+13	127.0	0.801037440945	0.0126453219016	0.766481	0.7856502	0.7931885	0.80034	0.8085495	0.8156792	0.842988
Coop	409968000.0	143.0	5.33872377622e+12	1.37074029253e+12	2.6875e+12	3.8125e+12	4.9375e+12	4.9375e+12	6.0625e+12	7.1875e+12	9.4375e+12	143.0	0.799264601399	0.0129657510557	0.759511	0.7824314	0.7926425	0.799704	0.8067535	0.8140094	0.836822
Coop	441504000.0	142.0	5.00187042254e+12	1.49440596153e+12	2.6875e+12	3.8125e+12	3.8125e+12	4.9375e+12	6.0625e+12	6.0625e+12	1.07031e+13	142.0	0.800518591549	0.0141345217352	0.75976	0.7851684	0.791895	0.7998665	0.80796675	0.8198673	0.844344
Coop	473040000.0	174.0	4.4525862069e+12	1.08417685061e+12	2.6875e+12	2.6875e+12	3.8125e+12	4.9375e+12	4.9375e+12	6.0625e+12	7.1875e+12	174.0	0.799890252874	0.0139304272123	0.759774	0.7802681	0.790779	0.801352	0.8097225	0.8165707	0.832048
Coop	504576000.0	177.0	4.42981977401e+12	1.36003045141e+12	1.5625e+12	2.6875e+12	3.8125e+12	3.8125e+12	4.9375e+12	6.0625e+12	1.07031e+13	177.0	0.800494649718	0.0149739036551	0.75795	0.7812854	0.791717	0.801542	0.809563	0.8173638	0.840295
Coop	536112000.0	216.0	4.16145833333e+12	1.23289532671e+12	1.5625e+12	2.6875e+12	3.8125e+12	3.8125e+12	4.9375e+12	6.0625e+12	8.3125e+12	216.0	0.798203185185	0.0146516329996	0.757221	0.779847	0.78845375	0.7996045	0.8085815	0.8148885	0.83699
Coop	567648000.0	259.0	3.84290540541e+12	1.13975242523e+12	1.5625e+12	2.6875e+12	2.6875e+12	3.8125e+12	4.9375e+12	4.9375e+12	8.3125e+12	259.0	0.79868053668	0.0140576452587	0.752012	0.7814962	0.790966	0.799997	0.806939	0.8146938	0.843243
Coop	599184000.0	289.0	3.57893598616e+12	1.05971355057e+12	1.5625e+12	2.6875e+12	2.6875e+12	3.8125e+12	3.8125e+12	4.9375e+12	8.3125e+12	289.0	0.799462484429	0.0159685006689	0.756076	0.7812858	0.790116	0.799438	0.80963	0.8183172	0.846518
Coop	630720000.0	325.0	3.42480769231e+12	9.21537177346e+11	1.5625e+12	2.6875e+12	2.6875e+12	3.8125e+12	3.8125e+12	4.9375e+12	8.3125e+12	325.0	0.800774052308	0.0164803110095	0.751214	0.780758	0.790817	0.801938	0.810619	0.8203008	0.84335
Coop	662256000.0	378.0	3.15513386243e+12	1.0388198046e+12	1.5625e+12	1.5625e+12	2.6875e+12	2.6875e+12	3.8125e+12	3.8125e+12	1.07031e+13	378.0	0.798590452381	0.0174201098392	0.756294	0.7749371	0.78670925	0.798508	0.8109805	0.820629	0.846066
Coop	693792000.0	415.0	3.08328313253e+12	8.4331717989e+11	1.5625e+12	2.6875e+12	2.6875e+12	2.6875e+12	3.8125e+12	3.8125e+12	6.0625e+12	415.0	0.798833412048	0.0179064591725	0.750184	0.774347	0.787993	0.800431	0.8110735	0.8201332	0.84922
Coop	725328000.0	463.0	2.92805075594e+12	8.81783273524e+11	1.5625e+12	1.5625e+12	2.6875e+12	2.6875e+12	3.8125e+12	3.8125e+12	8.3125e+12	463.0	0.799275915767	0.0174343695705	0.750505	0.7754982	0.7885975	0.80001	0.8119695	0.8195244	0.84757
Coop	756864000.0	476.0	2.90257352941e+12	9.2856422551e+11	1.5625e+12	1.5625e+12	2.6875e+12	2.6875e+12	3.8125e+12	3.8125e+12	7.1875e+12	476.0	0.798951069328	0.0178282277607	0.751983	0.7752045	0.78758225	0.800677	0.81185625	0.8195835	0.845205
FCFS1h	157680000.0	54.0	3.53619740741e+13	1.3394180762e+14	7.1875e+12	9.81718e+12	1.246095e+13	1.49219e+13	2.19531e+13	2.575001e+13	1e+15	54.0	0.801025092593	0.00490888265067	0.790407	0.7956475	0.79845275	0.80059	0.80262025	0.8074884	0.815858
FCFS1h	189216000.0	62.0	1.36993435484e+13	4.63986683965e+12	7.1875e+12	8.3125e+12	1.07031e+13	1.28125e+13	1.49219e+13	2.05469e+13	2.61719e+13	62.0	0.801523516129	0.0107179910978	0.779067	0.7897396	0.7952765	0.802525	0.80553175	0.815985	0.841812
FCFS1h	220752000.0	68.0	1.09512823529e+13	3.08238478827e+12	6.0625e+12	7.1875e+12	8.3125e+12	1.07031e+13	1.35156e+13	1.49219e+13	1.91406e+13	68.0	0.800311147059	0.00914720076954	0.768992	0.7891031	0.797605	0.8006795	0.803573	0.8070721	0.829724
FCFS1h	252288000.0	102.0	7.51286568627e+12	2.32472351263e+12	2.6875e+12	4.9375e+12	6.0625e+12	7.1875e+12	8.3125e+12	1.07031e+13	1.77344e+13	102.0	0.799052196078	0.00987896127746	0.768793	0.7884654	0.79358075	0.8005475	0.80471125	0.8095149	0.824287
FCFS1h	283824000.0	167.0	7.48643233533e+12	1.97389651507e+12	3.8125e+12	4.9375e+12	6.0625e+12	7.1875e+12	8.3125e+12	9.4375e+12	2.05469e+13	167.0	0.799363778443	0.00924976715396	0.761065	0.7889638	0.79387	0.800526	0.805396	0.8093978	0.820771
FCFS1h	315360000.0	242.0	6.72959669421e+12	1.4651209597e+12	3.8125e+12	4.9375e+12	6.0625e+12	7.1875e+12	7.1875e+12	8.3125e+12	1.35156e+13	242.0	0.798972404959	0.010140298027	0.763535	0.7868344	0.79375525	0.7994255	0.80488575	0.8107623	0.828569
FCFS1h	346896000.0	320.0	6.70498e+12	1.50345342695e+12	3.8125e+12	4.9375e+12	6.0625e+12	6.0625e+12	7.1875e+12	8.3125e+12	1.07031e+13	320.0	0.8000882	0.0109844247229	0.762536	0.7861179	0.793731	0.7998805	0.80678225	0.8126321	0.837873
FCFS1h	378432000.0	384.0	6.20349088542e+12	1.46214098067e+12	2.6875e+12	4.9375e+12	4.9375e+12	6.0625e+12	7.1875e+12	8.3125e+12	1.21094e+13	384.0	0.799568520833	0.0116588843332	0.758572	0.786313	0.793369	0.800094	0.80613	0.8123748	0.847076
FCFS1h	409968000.0	432.0	6.15820300926e+12	1.48582682473e+12	2.6875e+12	4.9375e+12	4.9375e+12	6.0625e+12	7.1875e+12	8.3125e+12	1.21094e+13	432.0	0.799998502315	0.0122418390159	0.75421	0.7857676	0.79307675	0.8002905	0.807393	0.8133593	0.841853
FCFS1h	441504000.0	450.0	5.85499977778e+12	1.39830661381e+12	2.6875e+12	3.8125e+12	4.9375e+12	6.0625e+12	6.0625e+12	7.1875e+12	1.21094e+13	450.0	0.798376026667	0.0119466833268	0.755362	0.7848118	0.791249	0.7982125	0.80488475	0.8121097	0.844263
FCFS1h	473040000.0	486.0	5.73900452675e+12	1.29620144213e+12	2.6875e+12	3.8125e+12	4.9375e+12	6.0625e+12	6.0625e+12	7.1875e+12	1.07031e+13	486.0	0.799440510288	0.0124403476719	0.75082	0.7847105	0.79245525	0.800197	0.80731	0.8129845	0.840208
FCFS1h	504576000.0	496.0	5.53175403226e+12	1.2847934425e+12	2.6875e+12	3.8125e+12	4.9375e+12	4.9375e+12	6.0625e+12	7.1875e+12	9.4375e+12	496.0	0.799786477823	0.0117982310343	0.757703	0.785655	0.792834	0.800207	0.80657575	0.812745	0.841782
FCFS1h	536112000.0	514.0	5.41108326848e+12	1.39138890558e+12	1.5625e+12	3.8125e+12	4.9375e+12	4.9375e+12	6.0625e+12	7.1875e+12	1.07031e+13	514.0	0.800054214008	0.0138825444525	0.757177	0.7835636	0.79148525	0.800935	0.80890475	0.8150586	0.848092
FCFS1h	567648000.0	558.0	5.34677419355e+12	1.27296067136e+12	2.6875e+12	3.8125e+12	4.9375e+12	4.9375e+12	6.0625e+12	7.1875e+12	9.4375e+12	558.0	0.800386145161	0.0134014582915	0.753166	0.7838182	0.79254125	0.8008435	0.808728	0.8163288	0.849888
FCFS1h	599184000.0	565.0	5.15279309735e+12	1.26097180301e+12	2.6875e+12	3.8125e+12	3.8125e+12	4.9375e+12	6.0625e+12	7.1875e+12	1.07031e+13	565.0	0.799301047788	0.0132518173655	0.753775	0.7840564	0.79121	0.800357	0.807382	0.8148996	0.836772
FCFS1h	630720000.0	619.0	5.13560177706e+12	1.18164967141e+12	2.6875e+12	3.8125e+12	3.8125e+12	4.9375e+12	6.0625e+12	6.0625e+12	9.4375e+12	619.0	0.799604282714	0.0141041355905	0.754584	0.7819474	0.791167	0.799516	0.8083065	0.8169866	0.845055
FCFS1h	662256000.0	663.0	4.99073815988e+12	1.18794860034e+12	1.5625e+12	3.8125e+12	3.8125e+12	4.9375e+12	6.0625e+12	6.0625e+12	1.21094e+13	663.0	0.799715678733	0.0137585545466	0.754124	0.7814918	0.790782	0.800416	0.808793	0.8149454	0.845705
FCFS1h	693792000.0	723.0	4.99040456432e+12	1.11435493086e+12	2.6875e+12	3.8125e+12	3.8125e+12	4.9375e+12	6.0625e+12	6.0625e+12	9.4375e+12	723.0	0.800024538036	0.013242901965	0.751283	0.7835164	0.7922565	0.801013	0.80779	0.8147072	0.848474
FCFS1h	725328000.0	786.0	4.89384541985e+12	1.13833695055e+12	1.5625e+12	3.8125e+12	3.8125e+12	4.9375e+12	6.0625e+12	6.0625e+12	1.21094e+13	786.0	0.798867012723	0.0142615381612	0.750424	0.780787	0.78979525	0.7994925	0.80812125	0.81493	0.849874
FCFS1h	756864000.0	792.0	4.88938207071e+12	1.19454368086e+12	1.5625e+12	3.8125e+12	3.8125e+12	4.9375e+12	6.0625e+12	6.0625e+12	1.07031e+13	792.0	0.79898227399	0.0146125622238	0.750068	0.7801417	0.789782	0.799663	0.80815375	0.8162446	0.844749
FCFSDaly	157680000.0	17.0	1.27794117647e+13	4.94005339178e+12	7.1875e+12	8.3125e+12	8.3125e+12	1.07031e+13	1.49219e+13	1.829688e+13	2.47656e+13	17.0	0.803760588235	0.0111310914113	0.790542	0.792869	0.797517	0.800584	0.808039	0.818207	0.82978
FCFSDaly	189216000.0	53.0	1.22155037736e+13	3.22906691577e+12	7.1875e+12	8.3125e+12	9.4375e+12	1.21094e+13	1.35156e+13	1.63281e+13	1.91406e+13	53.0	0.799151867925	0.0106485813971	0.771968	0.790028	0.793981	0.799331	0.804262	0.8139198	0.824222
FCFSDaly	220752000.0	61.0	1.05509721311e+13	2.6641291581e+12	6.0625e+12	7.1875e+12	8.3125e+12	1.07031e+13	1.21094e+13	1.35156e+13	1.63281e+13	61.0	0.80084342623	0.010310770798	0.776153	0.788827	0.795773	0.800722	0.807082	0.811428	0.838208
FCFSDaly	252288000.0	75.0	7.78937333333e+12	2.15320348239e+12	3.8125e+12	4.9375e+12	6.0625e+12	7.1875e+12	8.3125e+12	1.07031e+13	1.49219e+13	75.0	0.800338813333	0.010382575512	0.765754	0.7899208	0.795018	0.799478	0.8063135	0.8115342	0.825468
FCFSDaly	283824000.0	90.0	7.90624777778e+12	2.24074061905e+12	3.8125e+12	6.0625e+12	7.1875e+12	7.1875e+12	9.4375e+12	1.07031e+13	2.05469e+13	90.0	0.800268966667	0.0109303144125	0.762247	0.7860607	0.7938685	0.801571	0.80649525	0.8115951	0.832039
FCFSDaly	315360000.0	127.0	6.7312984252e+12	1.70955588844e+12	3.8125e+12	4.9375e+12	6.0625e+12	6.0625e+12	7.1875e+12	8.3125e+12	1.35156e+13	127.0	0.797932417323	0.0126284177454	0.760045	0.7811868	0.792041	0.800639	0.8036235	0.8093856	0.829009
FCFSDaly	346896000.0	185.0	6.27229675676e+12	1.61593072488e+12	2.6875e+12	3.8125e+12	4.9375e+12	6.0625e+12	7.1875e+12	8.3125e+12	1.07031e+13	185.0	0.798072691892	0.0119641868234	0.761438	0.7832676	0.792657	0.799831	0.80513	0.810407	0.829661
FCFSDaly	378432000.0	251.0	5.41371992032e+12	1.46777709231e+12	1.5625e+12	3.8125e+12	4.9375e+12	4.9375e+12	6.0625e+12	7.1875e+12	1.07031e+13	251.0	0.798418051793	0.0122839554793	0.7541	0.783663	0.791354	0.798919	0.8067375	0.813866	0.842429
FCFSDaly	409968000.0	302.0	5.35471854305e+12	1.43312927314e+12	2.6875e+12	3.8125e+12	4.09375e+12	4.9375e+12	6.0625e+12	7.1875e+12	9.4375e+12	302.0	0.799444294702	0.0119196658581	0.757143	0.7841691	0.79294625	0.800397	0.806085	0.8135305	0.833595
FCFSDaly	441504000.0	354.0	4.93829435028e+12	1.32616704e+12	2.6875e+12	3.8125e+12	3.8125e+12	4.9375e+12	6.0625e+12	6.0625e+12	1.07031e+13	354.0	0.799222850282	0.0140654568563	0.75406	0.7818095	0.7912035	0.79897	0.80914525	0.8149473	0.838025
FCFSDaly	473040000.0	412.0	4.6183631068e+12	1.25945269699e+12	2.6875e+12	2.6875e+12	3.8125e+12	4.9375e+12	4.9375e+12	6.0625e+12	1.07031e+13	412.0	0.799347182039	0.0131213379471	0.75953	0.7843636	0.7908795	0.800262	0.8073425	0.8150272	0.836289
FCFSDaly	504576000.0	438.0	4.33422511416e+12	1.26016341051e+12	1.5625e+12	2.6875e+12	3.8125e+12	3.8125e+12	4.9375e+12	6.0625e+12	1.07031e+13	438.0	0.800000440639	0.0140866191826	0.754962	0.782366	0.79246825	0.8005075	0.8090945	0.8160682	0.848653
