	ckpt_intvl	sfs_bw	bb_bw	sys_mtbf	low_bound	avg	high_bound
501	Daly	90000000000.0	10000000000.0	10800.0	0.0017467396039866957	0.0032517338778654662	0.004618047543679823
502	Daly	90000000000.0	10000000000.0	7200.0	0.006133569815097822	0.01034592369287514	0.014309152032501464
503	Daly	90000000000.0	10000000000.0	3600.0	0.0482648024614114	0.06461889943442051	0.08336981382277499
504	Daly	80000000000.0	10000000000.0	86400.0	2.4875736736406604e-06	3.497488933719401e-05	4.360772692875344e-05
505	Daly	80000000000.0	10000000000.0	82800.0	2.270907247527447e-06	7.476081385415263e-05	0.00012010793079133869
506	Daly	80000000000.0	10000000000.0	79200.0	-5.413545965144036e-07	0.0001878892489728392	0.000499086654220477
507	Daly	80000000000.0	10000000000.0	75600.0	4.915258164887339e-06	0.00010811180781944657	0.000693408033023213
508	Daly	80000000000.0	10000000000.0	72000.0	3.99165360938429e-06	0.00014801703987791744	0.0003149548533933747
509	Daly	80000000000.0	10000000000.0	68400.0	4.47604187498219e-06	0.00014937431390695997	0.0016534306981590772
510	Daly	80000000000.0	10000000000.0	64800.0	1.1460756877001857e-05	0.00018379429009919145	0.0008584302564127503
511	Daly	80000000000.0	10000000000.0	61200.0	1.760294916212376e-05	0.00019551006332768	0.0008204517530898548
512	Daly	80000000000.0	10000000000.0	57600.0	1.0588121276298155e-05	0.00010796537704534234	0.00023849890456712213
513	Daly	80000000000.0	10000000000.0	54000.0	-9.61994610414272e-07	2.2702698019195057e-05	0.00025945600849836556
514	Daly	80000000000.0	10000000000.0	50400.0	9.475126905531385e-06	0.00011773618795522247	0.00035765437397558076
515	Daly	80000000000.0	10000000000.0	46800.0	1.185724050656317e-05	0.00041613142776946517	0.0019476953759135643
516	Daly	80000000000.0	10000000000.0	43200.0	2.833932117426305e-05	0.00037367398932245863	0.001443304602075341
517	Daly	80000000000.0	10000000000.0	39600.0	2.111454978914661e-05	0.0002660849954292414	0.0011151112861432937
518	Daly	80000000000.0	10000000000.0	36000.0	2.6152480552077206e-05	0.0003321309936520681	0.0008538325493614015
519	Daly	80000000000.0	10000000000.0	32400.0	1.0727253752619375e-06	0.000323938739338857	0.0003421429744333471
520	Daly	80000000000.0	10000000000.0	28800.0	0.00013869024170457981	0.0005081093288632029	0.0007147518945450587
521	Daly	80000000000.0	10000000000.0	25200.0	0.00013728784581213917	0.0005892599089526802	0.0010318342997496484
522	Daly	80000000000.0	10000000000.0	21600.0	0.00031095067483148827	0.0013128142850798985	0.0021816733081741852
523	Daly	80000000000.0	10000000000.0	18000.0	0.0006685499179906072	0.001683234066454673	0.0027278003921927738
524	Daly	80000000000.0	10000000000.0	14400.0	0.0012163608776441471	0.0024070050570459364	0.004005704280353871
525	Daly	80000000000.0	10000000000.0	10800.0	0.002489950839664843	0.004690785405812196	0.0075823807772009
526	Daly	80000000000.0	10000000000.0	7200.0	0.009749901154951704	0.015113456181772036	0.020412060656449935
527	Daly	80000000000.0	10000000000.0	3600.0	0.061444280250577556	0.07969606068059269	0.10501764263181959
528	Daly	70000000000.0	10000000000.0	86400.0	4.3422308392516106e-06	3.4414830299904e-05	0.00032408165082876104
529	Daly	70000000000.0	10000000000.0	82800.0	1.6252614490120293e-06	0.000187349178424326	0.0010756059423222592
530	Daly	70000000000.0	10000000000.0	79200.0	-7.705398278054398e-06	0.000213642314300588	0.0010945630677823403
531	Daly	70000000000.0	10000000000.0	75600.0	3.90583736727926e-06	0.00015704778342574426	0.0006699464417220969
532	Daly	70000000000.0	10000000000.0	72000.0	-3.472502666315293e-06	4.102559918636099e-05	0.00011431946027855929
533	Daly	70000000000.0	10000000000.0	68400.0	3.0340028232465313e-06	0.0002760034202172439	0.0021479913871684797
534	Daly	70000000000.0	10000000000.0	64800.0	1.032667435723895e-05	0.00022215124795052537	0.0007311943302911154
535	Daly	70000000000.0	10000000000.0	61200.0	1.8709955957471277e-06	0.00023585641136199026	0.0012035792454433353
536	Daly	70000000000.0	10000000000.0	57600.0	6.556685944747735e-07	0.00019903359419164862	0.0007626575237802459
537	Daly	70000000000.0	10000000000.0	54000.0	1.9541930268308764e-06	0.00035032254694457256	0.0014740371591755639
538	Daly	70000000000.0	10000000000.0	50400.0	1.8591268599392713e-06	9.530937807429455e-05	0.00016616815712885698
539	Daly	70000000000.0	10000000000.0	46800.0	6.241572279696027e-06	0.0003401655824273479	0.00017323427637167075
540	Daly	70000000000.0	10000000000.0	43200.0	6.0585193406593655e-05	0.000463402174644158	0.000686543045159937
541	Daly	70000000000.0	10000000000.0	39600.0	3.392594736831777e-05	0.0003634356897175155	0.00020718658664331015
542	Daly	70000000000.0	10000000000.0	36000.0	0.00012476735125240893	0.00047985082424961017	0.00034165491367576985
543	Daly	70000000000.0	10000000000.0	32400.0	0.00010215171499277606	0.00044004746985361115	0.0007940083764554195
544	Daly	70000000000.0	10000000000.0	28800.0	0.00015736111226206684	0.0007495640246118051	0.0008299448812022461
545	Daly	70000000000.0	10000000000.0	25200.0	0.00029419623371590333	0.0008889258792850521	0.001589480694810498
546	Daly	70000000000.0	10000000000.0	21600.0	0.0002818450013149713	0.0011413102721008737	0.0015704793603605123
547	Daly	70000000000.0	10000000000.0	18000.0	0.0010081327931417312	0.001904892546128138	0.0026254890948399657
548	Daly	70000000000.0	10000000000.0	14400.0	0.0014101412254232308	0.002884246275860211	0.003896429471027611
549	Daly	70000000000.0	10000000000.0	10800.0	0.003849387057417017	0.006372950409378187	0.009888007852206018
550	Daly	70000000000.0	10000000000.0	7200.0	0.011868715475215359	0.022603041704266164	0.03382662020143744
551	Daly	70000000000.0	10000000000.0	3600.0	0.06663336721475954	0.08532651564830172	0.10571586122987306
552	Daly	60000000000.0	10000000000.0	86400.0	6.350709915035454e-06	0.00010485113895668767	0.0002738575555285025
553	Daly	60000000000.0	10000000000.0	82800.0	5.242247841696955e-07	0.00022780939003174522	0.0007880522950283456
554	Daly	60000000000.0	10000000000.0	79200.0	6.804647920020964e-06	0.00018891520914946853	0.000765693083852344
555	Daly	60000000000.0	10000000000.0	75600.0	1.2191781583739737e-05	0.00045380865960707674	0.0029257891944635796
556	Daly	60000000000.0	10000000000.0	72000.0	4.947086579478225e-06	0.00016536578389632117	0.0004982075934041386
557	Daly	60000000000.0	10000000000.0	68400.0	5.158824386280656e-06	0.0003712477569198357	0.001216455322064749
558	Daly	60000000000.0	10000000000.0	64800.0	6.410130441861835e-06	0.00016734425078560283	0.0007887688929025557
559	Daly	60000000000.0	10000000000.0	61200.0	-4.3393675737865534e-06	0.00019647279174295012	0.0019778684510220615
560	Daly	60000000000.0	10000000000.0	57600.0	7.448588828022813e-06	0.0005009088241636812	0.0020250504868569537
561	Daly	60000000000.0	10000000000.0	54000.0	3.92433120879407e-05	0.00014051051816578138	0.0014735817234931867
562	Daly	60000000000.0	10000000000.0	50400.0	3.965655961515375e-05	0.00040533881039839746	0.0015885258151352745
563	Daly	60000000000.0	10000000000.0	46800.0	6.173816462992643e-05	0.00029219192865832344	0.0012093003078737664
564	Daly	60000000000.0	10000000000.0	43200.0	3.274721258302436e-05	0.0003328939098415602	0.0004792675683121094
565	Daly	60000000000.0	10000000000.0	39600.0	7.148372645086805e-05	0.0006231384540142595	0.0005851057707088308
566	Daly	60000000000.0	10000000000.0	36000.0	9.57154672202027e-05	0.0007331354318918515	0.0007996367439500984
567	Daly	60000000000.0	10000000000.0	32400.0	0.0001509623120969258	0.0006580380204821103	0.0008331146448130921
568	Daly	60000000000.0	10000000000.0	28800.0	0.00020853303242340245	0.000813804085944649	0.002083877853751753
569	Daly	60000000000.0	10000000000.0	25200.0	0.0005980781354423641	0.0013427957506037134	0.002180110959472853
570	Daly	60000000000.0	10000000000.0	21600.0	0.0007780655348142352	0.0019369789131270126	0.002713296827982282
571	Daly	60000000000.0	10000000000.0	18000.0	0.001516423439167189	0.0026944171807703	0.003407562809631121
572	Daly	60000000000.0	10000000000.0	14400.0	0.002450726244799509	0.004304968991935158	0.006923126755838483
573	Daly	60000000000.0	10000000000.0	10800.0	0.00613897544844243	0.00994114731846481	0.013753701657864447
574	Daly	60000000000.0	10000000000.0	7200.0	0.0230354948481332	0.03372470200675447	0.04447325475033038
575	Daly	60000000000.0	10000000000.0	3600.0	0.07683720074619953	0.09741038409801067	0.1226230669153829
576	Daly	50000000000.0	10000000000.0	86400.0	-1.2679097076259647e-05	0.0002538036767095114	0.003258080609458017
577	Daly	50000000000.0	10000000000.0	82800.0	-1.900336539191797e-07	0.0003252816945419821	0.0022180653612226386
578	Daly	50000000000.0	10000000000.0	79200.0	2.531021998531695e-05	0.00019373094172059455	0.0002831757046333409
579	Daly	50000000000.0	10000000000.0	75600.0	1.5532465909495852e-05	0.0001747614601901457	0.001298146599919888
580	Daly	50000000000.0	10000000000.0	72000.0	-1.9030754375684355e-06	0.0004423482417567677	0.001610955010244676
581	Daly	50000000000.0	10000000000.0	68400.0	-3.2876403667997454e-06	0.0003279608765792201	0.0012041840333835677
582	Daly	50000000000.0	10000000000.0	64800.0	-2.043999607020795e-06	0.0003660489061948699	0.002075568780978262
583	Daly	50000000000.0	10000000000.0	61200.0	1.6488767070800428e-05	0.0002343957305577834	0.0015078555150820972
584	Daly	50000000000.0	10000000000.0	57600.0	1.5371143752503308e-05	0.00018824548884970624	0.00013436435762186625
585	Daly	50000000000.0	10000000000.0	54000.0	1.6324318809344607e-05	0.00037499356005948263	0.00012391297512958982
586	Daly	50000000000.0	10000000000.0	50400.0	1.8673000443978163e-06	0.0005276345412475134	0.0002824207975411024
587	Daly	50000000000.0	10000000000.0	46800.0	4.832766327284298e-05	0.0008305456235690627	0.0009180973573922201
588	Daly	50000000000.0	10000000000.0	43200.0	5.266294960168952e-05	0.0003665016077930173	0.0007035968707332597
589	Daly	50000000000.0	10000000000.0	39600.0	8.693916718359419e-05	0.0008998648949157121	0.0007905617436823205
590	Daly	50000000000.0	10000000000.0	36000.0	8.235315302582472e-05	0.0005509863106783375	0.0012807223165879219
591	Daly	50000000000.0	10000000000.0	32400.0	0.0004899937826786294	0.0012095328226072626	0.0014038867603611747
592	Daly	50000000000.0	10000000000.0	28800.0	0.00047120945369583735	0.001576065595230637	0.0025489829064482368
593	Daly	50000000000.0	10000000000.0	25200.0	0.0005118063516036538	0.001840060117153467	0.002765742766193257
594	Daly	50000000000.0	10000000000.0	21600.0	0.001281540257306809	0.002591571965581341	0.0032966278132329887
595	Daly	50000000000.0	10000000000.0	18000.0	0.0020035438388244804	0.004140906902693864	0.00648177315027717
596	Daly	50000000000.0	10000000000.0	14400.0	0.003909439014939212	0.008263567906099962	0.013416633756329547
597	Daly	50000000000.0	10000000000.0	10800.0	0.010914635996606777	0.018150621315963053	0.026106464672103414
598	Daly	50000000000.0	10000000000.0	7200.0	0.034848672260514295	0.050901407037837944	0.06624100687968984
599	Daly	50000000000.0	10000000000.0	3600.0	0.10045171520890585	0.12641101747644443	0.14857644980498927
600	Daly	40000000000.0	10000000000.0	86400.0	8.550404987993165e-06	0.0004958035670001315	0.0026911130656829796
601	Daly	40000000000.0	10000000000.0	82800.0	2.7359008349616727e-06	0.00022819205993374557	0.0012308943741890033
602	Daly	40000000000.0	10000000000.0	79200.0	3.5542491129966834e-06	0.0002341396749414535	0.0004263638895846088
603	Daly	40000000000.0	10000000000.0	75600.0	2.899984706356958e-05	0.00029308885396503817	0.0020529949712784416
604	Daly	40000000000.0	10000000000.0	72000.0	3.7743067846177645e-05	0.00036387043117848156	0.0014959966327937927
605	Daly	40000000000.0	10000000000.0	68400.0	8.999996195935625e-06	0.00026085721087566814	0.00023741999469735183
606	Daly	40000000000.0	10000000000.0	64800.0	3.0119915529144495e-05	0.0009943156114960404	0.002338927769967531
607	Daly	40000000000.0	10000000000.0	61200.0	5.402253309653326e-05	0.00024103168759684974	0.000430204092705513
608	Daly	40000000000.0	10000000000.0	57600.0	2.362112401549344e-05	0.0008626854973405791	0.002910737599928297
609	Daly	40000000000.0	10000000000.0	54000.0	3.666666848672426e-05	0.000451313308475665	0.001711705684701408
610	Daly	40000000000.0	10000000000.0	50400.0	0.00015357486060716907	0.0008012709069641854	0.000857855471699605
611	Daly	40000000000.0	10000000000.0	46800.0	7.65191259032095e-05	0.0006467216305299497	0.0011116127520192252
612	Daly	40000000000.0	10000000000.0	43200.0	6.478639536002065e-05	0.001085992524142046	0.0015691487534080042
613	Daly	40000000000.0	10000000000.0	39600.0	0.0003546314397588761	0.0013369427780991305	0.0017813564253714017
614	Daly	40000000000.0	10000000000.0	36000.0	0.0001741930510909165	0.00144878877382074	0.0029428749010594352
615	Daly	40000000000.0	10000000000.0	32400.0	0.0008081214356009153	0.0023494631678282795	0.0037645580188061826
616	Daly	40000000000.0	10000000000.0	28800.0	0.0013513175601821107	0.002898939975989871	0.004415377958298899
617	Daly	40000000000.0	10000000000.0	25200.0	0.0012555886679513524	0.00358181937682902	0.004744066715044512
618	Daly	40000000000.0	10000000000.0	21600.0	0.0011982748169235365	0.004128110573002504	0.0065258461963202015
619	Daly	40000000000.0	10000000000.0	18000.0	0.0046029704559722205	0.0075290285649361535	0.011403898805223581
620	Daly	40000000000.0	10000000000.0	14400.0	0.008417628825697836	0.015136666162378439	0.024538241886693866
621	Daly	40000000000.0	10000000000.0	10800.0	0.02329171747509473	0.03520059873774467	0.04498026661366452
622	Daly	40000000000.0	10000000000.0	7200.0	0.05387931833609716	0.07190651578383943	0.09578552619971678
623	Daly	40000000000.0	10000000000.0	3600.0	0.13000122285441704	0.15209280740152176	0.17646042242604357
